id;name;lat;lon;cat;subcat;url
216;Cmentarz ewangelicko-augsburski w Rąbieniu;51.78904;19.32187;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-rabieniu/
217;Cmentarz ewangelicko-augsburski w Rasach;51.41793;19.38523;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-rasach/
218;Cmentarz ewangelicko-augsburski w Radogoszczu;51.80628;19.4414;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-radogoszczu/
219;Cmentarz ewangelicko-augsburski w Pustkowej Górze;51.90815;19.26771;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-pustkowej-gorze/
220;Cmentarz ewangelicko-augsburski w Przyłęku Małym;51.85221;19.89933;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-przyleku-malym/
221;Cmentarz ewangelicko-augsburski w Przybyszowie;51.02815;19.59045;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-przybyszowie/
222;Cmentarz ewangelicko-augsburski w Przedborzu;51.0821;19.85935;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-przedborzu/
223;Cmentarz ewangelicko-augsburski w Przanowicach;51.74379;19.77634;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-przanowicach/
224;Cmentarz ewangelicko-augsburski w Proboszczewicach;51.86875;19.39125;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-proboszczewicach/
225;Cmentarz ewangelicko-augsburski w Pratkowie;51.67589;18.88256;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-pratkowie/
226;Cmentarz ewangelicko-augsburski w Polichnie;51.45932;19.80067;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-polichnie/
227;Cmentarz ewangelicko-augsburski w Polamach;52.15585;18.93407;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-polamach/
228;Cmentarz ewangelicko-augsburski w Podwiączyniu;51.76158;19.63256;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-podwiaczyniu/
229;Cmentarz ewangelicko-augsburski w Poddębicach;51.88936;18.9689;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-poddebicach/
230;Cmentarz ewangelicko-augsburski w Placydowie;51.8124;19.25806;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-placydowie/
231;Cmentarz ewangelicko-augsburski w Piaskowej Górze;51.80696;19.3019;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-piaskowej-gorze/
232;Cmentarz ewangelicko-augsburski w Piaskach;52.04103;18.98406;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-piaskach/
233;Cmentarz ewangelicko-augsburski w Pawlikowicach;51.61353;19.36163;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-pawlikowicach/
234;Cmentarz ewangelicko-augsburski w Pawłowie Dolnym;51.30203;19.49493;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-pawlowie-dolnym/
235;Cmentarz ewangelicko-augsburski w Pawłowej;51.49616;19.32499;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-pawlowej/
236;Cmentarz ewangelicko-augsburski w Pabianicach;51.65601;19.35433;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-pabianicach/
237;Cmentarz ewangelicko-augsburski w Ozorkowie;51.95368;19.30507;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-ozorkowie/
238;Cmentarz ewangelicko-augsburski w Ostrówku;51.34593;18.6032;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-ostrowku/
239;Cmentarz ewangelicko-augsburski w Osinach;52.17308;18.94855;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-osinach/
240;Cmentarz ewangelicko-augsburski w Olszewicach;51.44821;20.10159;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-olszewicach/
241;Cmentarz ewangelicko-augsburski w Olechowie;51.74359;19.56009;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-olechowie/
242;Cmentarz ewangelicko-augsburski w Okupie Małym;51.58878;19.07381;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-okupie-malym/
243;Cmentarz ewangelicko-augsburski w Odzieradach;51.78584;19.3793;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-odzieradach/
244;Cmentarz ewangelicko-augsburski w Nowosolnej;51.79497;19.58744;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-nowosolnej/
245;Cmentarz ewangelicko-augsburski w Nowych Błogich;51.37602;19.94091;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-nowych-blogich/
246;Cmentarz ewangelicko-augsburski w Myszakach;51.37957;19.41764;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-myszakach/
247;Cmentarz ewangelicko-augsburski w Moskulikach;51.80865;19.54058;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-moskulikach/
248;Cmentarz ewangelicko-augsburski w Młoszowie;51.47324;19.90989;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-mloszowie/
249;Cmentarz ewangelicko-augsburski w Mikołajowie;51.69443;19.83734;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-mikolajowie/
250;Cmentarz ewangelicko-augsburski w Mikołajewie;52.09219;19.11431;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-mikolajewie/
251;Cmentarz ewangelicko-augsburski w Michałopolu;50.90133;19.5531;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-michalopolu/
252;Cmentarz ewangelicko-augsburski w Mariampolu;51.90578;19.2258;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-mariampolu/
253;Cmentarz ewangelicko-augsburski w Meszczach;51.43178;19.74626;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-meszczach/
254;Cmentarz ewangelicko-augsburski w Marianowie Rogowskim;51.8108;19.90055;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-marianowie-rogowskim/
255;Cmentarz ewangelicko-augsburski w Marcinowie;51.90804;19.13601;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-marcinowie/
256;Cmentarz ewangelicko-augsburski w Maksymilianowie;51.65417;19.85494;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-maksymilianowie/
257;Cmentarz ewangelicko-augsburski w Łuszczanowicach-Kolonii;51.2056;19.28448;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-luszczanowicach-kolonii/
258;Cmentarz ewangelicko-augsburski w Łobudzicach;51.73876;19.02344;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-lobudzicach/
259;Cmentarz ewangelicko-augsburski w Łęczycy;52.04625;19.20776;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-leczycy/
260;Cmentarz ewangelicko-augsburski w Łączkowicach;51.63925;19.87687;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-laczkowicach/
261;Cmentarz ewangelicko-augsburski w Łaskowicach;51.71223;19.37739;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-laskowicach/
262;Cmentarz ewangelicko-augsburski w Lubiaszowie;51.43139;19.89273;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-lubiaszowie/
263;Cmentarz ewangelicko-augsburski w Lipinach;51.80927;19.67626;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-lipinach/
264;Cmentarz ewangelicko-augsburski w Lipiankach;51.62418;19.88907;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-lipiankach/
265;Cmentarz ewangelicko-augsburski w Leśniku-Olędrach;51.89729;18.76443;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-lesniku-oledrach/
266;Cmentarz ewangelicko-augsburski w Lesznie;52.09352;18.93516;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-lesznie/
267;Cmentarz ewangelicko-augsburski w Lesiopolu;51.20508;19.79037;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-lesiopolu/
268;Cmentarz ewangelicko-augsburski w Leosinie;51.73683;19.8852;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-leosinie/
269;Cmentarz ewangelicko-augsburski w Leonowie;51.45473;19.91316;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-leonowie/
270;Cmentarz ewangelicko-augsburski w Lesie Pobłociszewskich;51.66408;19.27742;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-lesie-poblociszewskich/
271;Cmentarz ewangelicko-augsburski w Kurówku;51.46876;19.15208;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kurowku/
272;Cmentarz ewangelicko-augsburski w Kurnosie;51.32541;19.30185;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kurnosie/
273;Cmentarz ewangelicko-augsburski w Kudrowicach;51.68472;19.29347;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kudrowicach/
274;Cmentarz ewangelicko-augsburski w Księstwie;51.84241;19.29238;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-ksiestwie/
275;Cmentarz ewangelicko-augsburski w Ksawerowie;52.16443;19.02217;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-ksawerowie/
276;Cmentarz ewangelicko-augsburski w Krzemieniewie;51.89108;19.07095;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-krzemieniewie/
277;Cmentarz ewangelicko-augsburski w Krerach;51.12247;19.75137;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-krerach/
278;Cmentarz ewangelicko-augsburski w Krasnodębach Starych;51.87668;19.22152;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-krasnodebach-starych/
279;Cmentarz ewangelicko-augsburski w Korablewie;51.34557;19.03225;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-korablewie/
280;Cmentarz ewangelicko-augsburski w Kontrewersie;51.83124;19.11323;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kontrewersie/
281;Cmentarz ewangelicko-augsburski w Konstantynówku;51.75012;19.29897;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-konstantynowku/
282;Cmentarz ewangelicko-augsburski w Konstantynowie;52.24908;20.03561;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-konstantynowie/
283;Cmentarz ewangelicko-augsburski w Konstantynowie Łódzkim;51.74083;19.32069;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-konstantynowie-lodzkim/
284;Cmentarz ewangelicko-augsburski i reformowany w Kolonii Pożdżenice;51.45902;19.18555;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-i-reformowany-w-kolonii-pozdzenice/
285;Cmentarz ewangelicko-augsburski w Kolonii Łyszkowice;51.97351;19.93015;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kolonii-lyszkowice/
286;Cmentarz ewangelicko-augsburski w Kociszewie;51.49282;19.30401;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kociszewie/
287;Cmentarz ewangelicko-augsburski w Kobylach;52.13791;18.9482;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kobylach/
288;Cmentarz ewangelicko-augsburski w Klementynowie;51.29179;19.85243;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-klementynowie/
289;Cmentarz ewangelicko-augsburski w Kępinie;52.18382;18.98112;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kepinie/
290;Cmentarz ewangelicko-augsburski w Kęblinach;51.92822;19.51898;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-keblinach/
291;Cmentarz ewangelicko-augsburski w Katarzynowie;51.73887;19.85779;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-katarzynowie-2/
292;Cmentarz ewangelicko-augsburski w Katarzynowie;51.95707;19.39922;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-katarzynowie/
293;Cmentarz ewangelicko-augsburski w Karolinowie;51.88851;19.18102;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-karolinowie/
294;Cmentarz ewangelicko-augsburski w Karolewie;52.10839;20.11379;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-karolewie-2/
295;Cmentarz ewangelicko-augsburski w Karolewie;51.75508;19.41653;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-karolewie/
296;Cmentarz ewangelicko-augsburski w Kamocinie;51.46173;19.5854;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kamocinie/
297;Cmentarz ewangelicko-augsburski w Kamieniu;51.25883;19.21693;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kamieniu/
298;Cmentarz ewangelicko-augsburski w Kałdunach;51.40958;19.37285;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kaldunach/
299;Cmentarz ewangelicko-augsburski w Kalinie;51.66825;19.55974;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-kalinie/
300;Cmentarz ewangelicko-augsburski w Justynowie;51.72682;19.68328;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-justynowie/
301;Cmentarz ewangelicko-augsburski w Jordanowie;51.75473;19.66744;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-jordanowie/
302;Cmentarz ewangelicko-augsburski w Jasieniu;51.83765;19.83125;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-jasieniu/
303;Cmentarz ewangelicko-augsburski w Jarostach;51.45661;19.69074;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-jarostach/
304;Cmentarz ewangelicko-augsburski w Janowie;51.75978;19.55639;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-janowie-3/
305;Cmentarz ewangelicko-augsburski w Janowie;52.16511;18.95934;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-janowie-2/
306;Cmentarz ewangelicko-augsburski w Janowie;51.90343;19.78912;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-janowie/
307;Cmentarz ewangelicko-augsburski w Hucie Porajskiej;51.26788;19.52522;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-hucie-porajskiej/
308;Cmentarz ewangelicko-augsburski w Hucie Bardzyńskiej;51.90815;19.16541;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-hucie-bardzynskiej/
309;Cmentarz ewangelicko-augsburski w Holendrach Paprockich;51.57397;18.91351;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-holendrach-paprockich/
310;Cmentarz ewangelicko-augsburski w Grabowie;52.13208;19.01686;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-grabowie/
311;Cmentarz ewangelicko-augsburski w Grabinie;51.81789;19.5897;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-grabinie/
312;Cmentarz ewangelicko-augsburski w Grabieńcu;51.79438;19.37042;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-grabiencu/
313;Cmentarz ewangelicko-augsburski w Górkach Starych;51.70995;19.5102;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-gorkach-starych/
314;Cmentarz ewangelicko-augsburski w Gościmowicach;51.53881;19.68487;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-goscimowicach/
315;Cmentarz ewangelicko-augsburski w Gorzewie;51.71472;19.34194;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-gorzewie/
316;Cmentarz ewangelicko-augsburski w Głogowcu;51.83411;19.64886;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-glogowcu/
317;Cmentarz ewangelicko-augsburski w Głąbiu;51.85806;19.61697;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-glabiu/
318;Cmentarz ewangelicko-augsburski w Glinniku;51.88298;19.48712;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-glinniku/
319;Cmentarz ewangelicko-augsburski w Gągolinie Zachodnim;52.18013;20.04948;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-gagolinie-zachodnim/
320;Cmentarz ewangelicko-augsburski w Gałkówku-Kolonii;51.75739;19.71856;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-galkowku-kolonii/
321;Cmentarz ewangelicko-augsburski w Gaju;51.75216;19.75556;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-gaju/
322;Cmentarz ewangelicko-augsburski w Frankach Wroczyńskich;52.20912;19.27912;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-frankach-wroczynskich/
323;Cmentarz ewangelicko-augsburski w Florentynowie;51.07459;19.52265;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-florentynowie-2/
324;Cmentarz ewangelicko-augsburski w Florentynowie;51.73617;19.28838;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-florentynowie/
325;Cmentarz ewangelicko-augsburski w Feliksowie;51.07351;19.64967;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-feliksowie-2/
326;Cmentarz ewangelicko-augsburski w Feliksowie;51.82044;18.99115;cmentarz;protestancki;https://osadnicy.info/miejsca/cmentarze/cmentarz-ewangelicko-augsburski-w-feliksowie/
